customer_id,branch,loan_officer,loan_type,age,occupation,monthly_income_bwp,loan_amount_bwp,interest_rate_pct,loan_term_months,monthly_payment_bwp,months_active,outstanding_balance,disburse_date,dti_ratio,credit_score,existing_loans,employment_tenure_yrs,prev_defaults,has_collateral,collateral_value_bwp,payment_status,days_late,missed_payments,collection_action,expected_loss_bwp,will_default,credit_risk_cat,dti_high,income_low,loan_large,tenure_short,collateral_ratio,payment_burden,loan_income_ratio,branch_enc,ltype_enc,occ_enc,default_probability,risk_level
TCU-02597,Lobatse,LO016,Education Loan,62,Pensioner,4281.0,123400.0,18.74,48,3673.0,7,102050.0,2024-11-18,0.858,763,2,24.3,1,1,101673.0,Late (30–89 days),45,2,SMS Sent,22020.0,1,1,1,1,0,0,0.8239303079416531,0.8579771081523009,28.82504087829946,2,2,2,0.8071705740414359,Critical
TCU-02598,Maun,LO006,Business Loan,66,Self-Employed,17956.0,39900.0,23.92,36,1564.0,6,29031.0,2024-12-08,0.0871,845,1,22.2,0,1,62602.0,Current,0,0,,0.0,0,0,0,0,0,0,1.5689724310776942,0.08710180441078191,2.222098462909334,3,1,4,0.11871397075291862,Low Risk
TCU-02599,Lobatse,LO008,Business Loan,29,Farmer,3068.0,24400.0,22.2,72,616.0,13,17243.0,2024-05-07,0.2008,604,0,2.9,0,1,20842.0,Current,0,0,,0.0,0,3,0,1,0,0,0.8541803278688525,0.20078226857887874,7.953063885267275,2,1,0,0.10310707762928054,Low Risk
TCU-02600,Maun,LO012,Vehicle Loan,65,Self-Employed,28640.0,344900.0,11.86,60,7648.0,12,244005.0,2024-07-03,0.267,850,1,6.1,3,0,0.0,Defaulted,213,9,,140450.0,1,0,0,0,1,0,0.0,0.2670391061452514,12.042597765363128,3,5,4,0.7227190247999453,Critical
TCU-02601,Lobatse,LO008,Home Loan,38,Pensioner,7526.0,140800.0,14.55,60,3316.0,1,121970.0,2025-05-24,0.4406,614,3,15.6,1,1,226141.0,Late (30–89 days),33,1,Letter Sent,20107.0,1,3,1,0,0,0,1.606115056818182,0.4406058995482328,18.708477278766942,2,3,2,0.6751082203196233,High Risk
TCU-02602,Lobatse,LO009,Home Loan,47,Pensioner,7384.0,254400.0,17.83,48,7450.0,4,230751.0,2025-02-12,1.0089,674,0,9.3,0,0,0.0,Late (30–89 days),84,2,,39863.0,1,2,1,0,1,0,0.0,1.0089382448537378,34.45287107258938,2,3,2,0.8162644608910662,Critical
TCU-02603,Lobatse,LO019,Education Loan,43,Pensioner,7320.0,39700.0,20.27,48,1214.0,9,27815.0,2024-09-05,0.1658,702,2,20.8,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.16584699453551913,5.423497267759563,2,2,2,0.12725166307578437,Low Risk
TCU-02604,Lobatse,LO003,Agriculture Loan,24,Pensioner,4480.0,17900.0,20.15,36,667.0,14,10919.0,2024-04-08,0.1489,558,1,15.5,0,1,22807.0,Current,0,0,,0.0,0,4,0,1,0,0,1.2741340782122905,0.14888392857142857,3.9955357142857144,2,0,2,0.09221251082119812,Low Risk
TCU-02605,Francistown,LO008,Vehicle Loan,64,Self-Employed,4283.0,146500.0,15.51,48,4115.0,5,113076.0,2025-01-15,0.9608,744,0,28.9,0,1,188662.0,Current,0,0,,0.0,0,1,1,1,0,0,1.2877952218430033,0.9607751575998132,34.20499649778193,0,5,4,0.3698336093751912,Medium Risk
TCU-02606,Selebi-Phikwe,LO009,Education Loan,32,Farmer,6715.0,94900.0,9.7,12,8330.0,11,6889.0,2024-08-01,1.2405,693,4,16.6,0,1,117469.0,Late (30–89 days),86,2,,1096.0,1,2,1,0,0,0,1.2378187565858798,1.240506329113924,14.132539091586002,4,2,0,0.6669303948685641,High Risk
TCU-02607,Maun,LO018,Business Loan,44,Pensioner,4463.0,91600.0,20.31,60,2443.0,3,81088.0,2025-03-05,0.5474,714,3,20.6,1,1,221626.0,Current,0,0,,0.0,0,2,1,1,0,0,2.4194978165938865,0.547389648218687,20.524311001568453,3,1,2,0.2932845027269295,Medium Risk
TCU-02608,Lobatse,LO006,Agriculture Loan,34,Student,2221.0,12100.0,10.22,84,202.0,6,10338.0,2024-12-03,0.091,677,1,13.8,0,1,22429.0,Current,0,0,,0.0,0,2,0,1,0,0,1.8536363636363635,0.09095002251238181,5.44799639801891,2,0,5,0.28063750344549543,Medium Risk
TCU-02609,Maun,LO009,Agriculture Loan,63,Private Sector,25635.0,413700.0,15.77,72,8922.0,3,341120.0,2025-03-24,0.348,850,2,21.0,0,1,673085.0,Current,0,0,,0.0,0,0,0,0,1,0,1.6269881556683587,0.34803978935049734,16.138092451726155,3,0,3,0.09918515703397651,Low Risk
TCU-02610,Maun,LO020,Agriculture Loan,46,Self-Employed,32886.0,288100.0,12.84,48,7706.0,8,217438.0,2024-10-20,0.2343,850,0,3.4,0,0,0.0,Current,0,0,,0.0,0,0,0,0,1,0,0.0,0.2343246366234872,8.760566806543817,3,0,4,0.09043580107079281,Low Risk
TCU-02611,Selebi-Phikwe,LO005,Vehicle Loan,54,Student,2166.0,33600.0,13.92,84,628.0,11,26970.0,2024-07-10,0.2899,717,0,3.8,0,1,71505.0,Current,0,0,,0.0,0,2,0,1,0,0,2.128125,0.2899353647276085,15.512465373961218,4,5,5,0.07726819214518843,Low Risk
TCU-02612,Selebi-Phikwe,LO008,Vehicle Loan,57,Government Employee,24590.0,446000.0,19.57,36,16477.0,1,371292.0,2025-05-20,0.6701,850,1,24.8,0,0,0.0,Current,0,0,,0.0,0,0,1,0,1,0,0.0,0.6700691337942253,18.137454249694997,4,5,1,0.2650107675239154,Medium Risk
TCU-02613,Maun,LO008,Agriculture Loan,47,Student,3817.0,52900.0,10.72,60,1143.0,6,46097.0,2024-12-07,0.2994,747,3,26.5,3,1,104054.0,Late (30–89 days),85,1,SMS Sent,6670.0,1,1,0,1,0,0,1.9669943289224954,0.2994498297091957,13.859051611212994,3,0,5,0.6982642034483847,High Risk
TCU-02614,Francistown,LO006,Personal Loan,44,Private Sector,19003.0,280800.0,14.44,84,5331.0,16,211259.0,2024-02-20,0.2805,850,1,9.1,0,0,0.0,Current,0,0,,0.0,0,0,0,0,1,0,0.0,0.2805346524233016,14.776614218807557,0,4,3,0.078573779959398,Low Risk
TCU-02615,Lobatse,LO006,Home Loan,40,Farmer,12706.0,449000.0,18.01,12,41166.0,12,0.0,2024-05-04,3.2399,769,0,10.1,1,1,839764.0,Late (30–89 days),57,1,Called,0.0,1,1,1,0,1,0,1.8702984409799555,2.0,35.33763576263183,2,3,0,0.923512592410964,Critical
TCU-02616,Gaborone Main,LO008,Home Loan,29,Farmer,3638.0,120900.0,13.77,48,3290.0,11,80985.0,2024-07-23,0.9043,667,1,25.1,0,0,0.0,Late (30–89 days),88,2,,26622.0,1,3,1,1,0,0,0.0,0.9043430456294668,33.232545354590435,1,3,0,0.8313028362873536,Critical
TCU-02617,Maun,LO011,Vehicle Loan,49,Pensioner,9384.0,103300.0,15.74,84,2036.0,9,84094.0,2024-09-17,0.217,766,0,15.4,0,1,241391.0,Current,0,0,,0.0,0,1,0,0,0,0,2.3367957405614717,0.21696504688832055,11.008098891730604,3,5,2,0.07137754441603775,Low Risk
TCU-02618,Francistown,LO015,Education Loan,50,Self-Employed,13764.0,13500.0,15.86,60,327.0,12,9489.0,2024-07-01,0.0238,769,0,10.1,1,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.023757628596338273,0.980819529206626,0,2,4,0.1632658024189383,Low Risk
TCU-02619,Francistown,LO007,Agriculture Loan,32,Student,2324.0,10800.0,12.78,48,289.0,1,9631.0,2025-05-20,0.1244,422,4,13.4,0,0,0.0,Defaulted,269,12,SMS Sent,4226.0,1,4,0,1,0,0,0.0,0.12435456110154905,4.647160068846816,0,0,5,0.5405839990070187,High Risk
TCU-02620,Francistown,LO009,Vehicle Loan,55,Farmer,10301.0,49600.0,23.3,36,1928.0,15,25831.0,2024-03-28,0.1872,822,0,29.1,0,1,117162.0,Current,0,0,,0.0,0,0,0,0,0,0,2.3621370967741937,0.18716629453451122,4.815066498398214,0,5,0,0.07777976712066752,Low Risk
TCU-02621,Maun,LO017,Personal Loan,44,Student,3770.0,45200.0,20.47,48,1387.0,7,33388.0,2024-12-02,0.3679,670,3,7.1,1,1,50958.0,Defaulted,365,7,Home Visit,17481.0,1,2,0,1,0,0,1.1273893805309734,0.3679045092838196,11.989389920424403,3,4,5,0.6436481266625195,High Risk
TCU-02622,Maun,LO001,Personal Loan,56,Student,3837.0,16200.0,16.35,72,355.0,8,14082.0,2024-11-01,0.0925,679,1,9.6,0,1,24057.0,Early (1–29 days),16,1,,0.0,0,2,0,1,0,0,1.485,0.09252019807140996,4.222048475371384,3,4,5,0.1195505587764159,Low Risk
TCU-02623,Francistown,LO016,Agriculture Loan,50,Private Sector,6912.0,37400.0,14.73,36,1292.0,8,28172.0,2024-10-28,0.1869,757,0,17.5,0,1,39825.0,Current,0,0,,0.0,0,1,0,0,0,0,1.0648395721925135,0.1869212962962963,5.41087962962963,0,0,3,0.06645039982294115,Low Risk
TCU-02624,Lobatse,LO020,Agriculture Loan,42,Farmer,10370.0,88100.0,13.16,60,2012.0,3,78877.0,2025-03-20,0.194,682,0,18.5,0,1,196405.0,Current,0,0,,0.0,0,2,0,0,0,0,2.2293416572077187,0.1940212150433944,8.495660559305689,2,0,0,0.1266263780315611,Low Risk
TCU-02625,Francistown,LO003,Agriculture Loan,57,Pensioner,4104.0,62900.0,13.22,36,2126.0,10,38766.0,2024-08-31,0.518,668,0,11.6,0,1,142799.0,Current,0,0,,0.0,0,3,1,1,0,0,2.2702543720190778,0.5180311890838206,15.326510721247564,0,0,2,0.1359790227849173,Low Risk
TCU-02626,Lobatse,LO013,Personal Loan,59,Government Employee,19208.0,181300.0,15.2,36,6303.0,7,138590.0,2024-11-20,0.3281,850,2,28.8,2,0,0.0,Late (30–89 days),81,1,Letter Sent,25581.0,1,0,0,0,0,0,0.0,0.32814452311536857,9.438775510204081,2,4,1,0.6384013293745321,High Risk
TCU-02627,Gaborone Main,LO001,Business Loan,55,Private Sector,25194.0,34200.0,19.39,60,895.0,2,29927.0,2025-04-16,0.0355,813,0,9.1,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.03552433118996586,1.3574660633484164,1,1,3,0.08210792361361921,Low Risk
TCU-02628,Lobatse,LO008,Personal Loan,40,Pensioner,9362.0,355700.0,15.33,24,17303.0,2,318510.0,2025-04-08,1.8482,623,2,13.6,1,1,584910.0,Late (30–89 days),42,1,Legal Notice,106681.0,1,3,1,0,1,0,1.6443913410177116,1.848216193121128,37.994018372142705,2,4,2,0.8635811239029657,Critical
TCU-02629,Gaborone Main,LO013,Agriculture Loan,27,Pensioner,6843.0,151600.0,18.81,12,13957.0,12,0.0,2024-01-07,2.0396,697,3,26.2,0,1,203582.0,Late (30–89 days),60,1,,0.0,1,2,1,0,0,0,1.3428891820580475,2.0,22.15402601198305,1,0,2,0.9401073681081357,Critical
TCU-02630,Gaborone Main,LO002,Personal Loan,55,Government Employee,20778.0,49700.0,12.2,84,883.0,12,40820.0,2024-06-21,0.0425,850,0,16.7,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.04249687169121186,2.3919530272403504,1,4,1,0.0807959519102701,Low Risk
TCU-02631,Francistown,LO004,Home Loan,63,Pensioner,7963.0,187100.0,9.71,24,8609.0,2,165536.0,2025-04-22,1.0811,805,0,13.7,0,1,269725.0,Current,0,0,,0.0,0,0,1,0,0,0,1.4416087653661145,1.0811252040688182,23.496169785256814,0,3,2,0.5117798242694159,High Risk
TCU-02632,Lobatse,LO019,Personal Loan,41,Farmer,7480.0,152300.0,21.34,24,7851.0,4,125851.0,2025-02-10,1.0496,695,1,13.6,0,1,380169.0,Late (30–89 days),62,2,,35935.0,1,2,1,0,0,0,2.4961851608667103,1.0495989304812834,20.36096256684492,2,4,0,0.7446323215512684,Critical
TCU-02633,Francistown,LO020,Personal Loan,29,Pensioner,9194.0,86600.0,16.59,24,4265.0,5,61849.0,2025-01-19,0.4639,754,1,23.5,0,0,0.0,Current,0,0,,0.0,0,1,1,0,0,0,0.0,0.463889493147705,9.419186425929954,0,4,2,0.14810898760864702,Low Risk
TCU-02634,Selebi-Phikwe,LO019,Education Loan,59,Government Employee,22829.0,489200.0,21.97,72,12283.0,17,355481.0,2024-01-28,0.538,850,1,19.2,0,1,770547.0,Current,0,0,,0.0,0,0,1,0,1,0,1.5751165167620604,0.538043716325726,21.42888431381138,4,2,1,0.10592241578204833,Low Risk
TCU-02635,Lobatse,LO015,Vehicle Loan,49,Self-Employed,27890.0,454800.0,15.69,48,12817.0,1,392817.0,2025-05-08,0.4596,850,1,1.7,0,1,993937.0,Current,0,0,,0.0,0,0,1,0,1,1,2.185437554969217,0.4595553961993546,16.306920043026174,2,5,4,0.11129326087658635,Low Risk
TCU-02636,Francistown,LO019,Business Loan,52,Private Sector,12697.0,347100.0,22.86,72,8899.0,12,264693.0,2024-06-28,0.7009,693,1,12.4,0,1,422769.0,Current,0,0,,0.0,0,2,1,0,1,0,1.2180034572169403,0.7008742222572261,27.337166259746397,0,1,3,0.15312343046388624,Low Risk
TCU-02637,Maun,LO005,Personal Loan,47,Government Employee,24542.0,469700.0,10.6,24,21805.0,10,233018.0,2024-08-11,0.8885,842,1,17.7,1,1,1084231.0,Current,0,0,,0.0,0,0,1,0,1,0,2.3083478816265703,0.8884768967484312,19.138619509412436,3,4,1,0.549296380412737,High Risk
TCU-02638,Maun,LO011,Vehicle Loan,32,Pensioner,6390.0,18600.0,16.6,24,916.0,1,17328.0,2025-05-25,0.1433,777,0,18.2,0,1,36855.0,Current,0,0,,0.0,0,1,0,0,0,0,1.9814516129032258,0.1433489827856025,2.9107981220657275,3,5,2,0.08228525360553292,Low Risk
TCU-02639,Gaborone Main,LO012,Agriculture Loan,34,Student,2487.0,32600.0,9.72,84,536.0,1,28879.0,2025-05-18,0.2155,651,1,26.7,0,1,32955.0,Current,0,0,,0.0,0,3,0,1,0,0,1.0108895705521472,0.21552070767993567,13.108162444712505,1,0,5,0.1309699729374409,Low Risk
TCU-02640,Maun,LO019,Vehicle Loan,61,Pensioner,5438.0,42300.0,20.71,72,1031.0,16,32752.0,2024-02-18,0.1896,728,0,12.8,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.18959176167708716,7.778595071717543,3,5,2,0.07069926236827948,Low Risk
TCU-02641,Lobatse,LO020,Vehicle Loan,39,Government Employee,10787.0,26700.0,22.3,24,1389.0,13,11957.0,2024-05-26,0.1288,660,1,2.3,0,0,0.0,Current,0,0,,0.0,0,3,0,0,0,0,0.0,0.12876610735144156,2.4752016315935848,2,5,1,0.1242201557894131,Low Risk
TCU-02642,Lobatse,LO019,Education Loan,39,Self-Employed,9713.0,206400.0,9.72,60,4357.0,17,129057.0,2024-01-23,0.4486,815,0,3.6,0,0,0.0,Late (30–89 days),88,2,,25321.0,1,0,1,0,0,0,0.0,0.44857407598064447,21.24987130649645,2,2,4,0.5762912361317393,High Risk
TCU-02643,Francistown,LO010,Personal Loan,27,Farmer,14259.0,297400.0,22.62,36,11453.0,4,257829.0,2025-02-21,0.8032,723,0,29.6,2,0,0.0,Late (30–89 days),67,1,Letter Sent,52535.0,1,2,1,0,1,0,0.0,0.8032120064520654,20.857002594852375,0,4,0,0.4915063277426792,High Risk
TCU-02644,Maun,LO014,Vehicle Loan,61,Government Employee,11288.0,161900.0,12.11,48,4272.0,7,128104.0,2024-11-11,0.3785,832,0,2.1,2,1,219128.0,Current,0,0,,0.0,0,0,0,0,0,0,1.3534774552192712,0.3784549964564139,14.342664776754075,3,5,1,0.18823779484923459,Low Risk
TCU-02645,Gaborone Main,LO014,Home Loan,26,Pensioner,5386.0,7200.0,14.59,48,199.0,3,6592.0,2025-03-13,0.0369,598,1,18.9,1,1,6550.0,Current,0,0,,0.0,0,3,0,0,0,0,0.9097222222222222,0.03694764203490531,1.3367991088005942,1,3,2,0.1796675015419381,Low Risk
TCU-02646,Selebi-Phikwe,LO009,Education Loan,39,Pensioner,4389.0,43300.0,22.72,60,1214.0,17,29489.0,2024-01-18,0.2766,613,0,10.9,1,0,0.0,Current,0,0,,0.0,0,3,0,1,0,0,0.0,0.27660059239006607,9.86557302346776,4,2,2,0.14654882550317555,Low Risk
TCU-02647,Francistown,LO020,Agriculture Loan,35,Pensioner,5545.0,80600.0,20.58,24,4125.0,13,36485.0,2024-05-28,0.7439,695,1,17.7,1,1,195140.0,Current,0,0,,0.0,0,2,1,0,0,0,2.4210918114143922,0.7439134355275022,14.535617673579802,0,0,2,0.15419571760268166,Low Risk
TCU-02648,Selebi-Phikwe,LO001,Agriculture Loan,55,Self-Employed,25960.0,323800.0,18.53,36,11792.0,16,177995.0,2024-02-19,0.4542,850,0,11.8,0,0,0.0,Current,0,0,,0.0,0,0,1,0,1,0,0.0,0.4542372881355932,12.473035439137133,4,0,4,0.11781436281511493,Low Risk
TCU-02649,Maun,LO019,Business Loan,47,Private Sector,9218.0,109400.0,20.08,12,10138.0,12,0.0,2024-04-23,1.0998,795,2,29.4,1,1,230595.0,Late (30–89 days),86,1,Called,0.0,1,1,1,0,0,0,2.107815356489945,1.099804729876329,11.868084183119983,3,1,3,0.528209537722917,High Risk
TCU-02650,Lobatse,LO007,Agriculture Loan,56,Government Employee,18584.0,51100.0,16.16,12,4640.0,1,42978.0,2025-05-20,0.2497,791,0,21.6,0,1,111222.0,Current,0,0,,0.0,0,1,0,0,0,0,2.176555772994129,0.2496771416272062,2.749677141627206,2,0,1,0.09723415179471802,Low Risk
TCU-02651,Francistown,LO011,Education Loan,31,Private Sector,8949.0,127200.0,9.78,36,4091.0,9,86130.0,2024-09-10,0.4571,757,3,21.7,1,0,0.0,Current,0,0,,0.0,0,1,1,0,0,0,0.0,0.45714604983797075,14.213878645658733,0,2,3,0.4419420142575894,Medium Risk
TCU-02652,Gaborone Main,LO019,Home Loan,67,Student,1862.0,51900.0,9.9,84,859.0,3,46673.0,2025-03-15,0.4613,795,1,18.5,0,1,52865.0,Current,0,0,,0.0,0,1,1,1,0,0,1.0185934489402697,0.46133190118152523,27.87325456498389,1,3,5,0.17541950301721587,Low Risk
TCU-02653,Francistown,LO013,Business Loan,28,Farmer,10175.0,67000.0,21.73,36,2549.0,3,60294.0,2025-03-25,0.2505,773,0,4.6,0,1,102896.0,Current,0,0,,0.0,0,1,0,0,0,0,1.5357611940298508,0.2505159705159705,6.584766584766585,0,1,0,0.13928001372311544,Low Risk
TCU-02654,Gaborone Main,LO006,Home Loan,47,Pensioner,5508.0,124200.0,22.97,84,2984.0,1,121643.0,2025-05-11,0.5418,779,1,14.6,0,1,197666.0,Current,0,0,,0.0,0,1,1,0,0,0,1.5915136876006442,0.541757443718228,22.54901960784314,1,3,2,0.1084909162509895,Low Risk
TCU-02655,Gaborone Main,LO001,Home Loan,39,Self-Employed,20497.0,343200.0,14.49,36,11812.0,12,220414.0,2024-07-05,0.5763,850,1,8.4,1,0,0.0,Late (30–89 days),53,1,Legal Notice,53823.0,1,0,1,0,1,0,0.0,0.5762794555300775,16.743913743474653,1,3,4,0.7760907621663268,Critical
TCU-02656,Gaborone Main,LO018,Agriculture Loan,45,Self-Employed,29105.0,162500.0,21.04,48,5035.0,13,113460.0,2024-05-19,0.173,850,2,22.4,0,1,248217.0,Early (1–29 days),23,1,,0.0,0,0,0,0,0,0,1.5274892307692307,0.17299433087098437,5.583233121456795,1,0,4,0.13330190608094517,Low Risk
TCU-02657,Francistown,LO001,Home Loan,49,Private Sector,10685.0,201700.0,10.44,60,4329.0,8,162953.0,2024-10-19,0.4051,712,0,29.0,0,1,478756.0,Current,0,0,,0.0,0,2,0,0,0,0,2.373604362915221,0.40514740290126344,18.876930276087975,0,3,3,0.06278415431181333,Low Risk
TCU-02658,Selebi-Phikwe,LO018,Business Loan,22,Self-Employed,30213.0,282000.0,9.23,24,12913.0,17,78852.0,2024-01-22,0.4274,850,1,25.7,0,1,313066.0,Current,0,0,,0.0,0,0,0,0,1,0,1.1101631205673759,0.42739880184026746,9.333730513355178,4,1,4,0.12046187733695016,Low Risk
TCU-02659,Gaborone Main,LO001,Agriculture Loan,33,Student,3962.0,102600.0,11.53,36,3385.0,9,71076.0,2024-09-22,0.8544,678,0,26.0,0,0,0.0,Late (30–89 days),50,1,,7512.0,1,2,1,1,0,0,0.0,0.8543664815749621,25.896012115093388,1,0,5,0.6960500468287522,High Risk
TCU-02660,Selebi-Phikwe,LO020,Education Loan,32,Private Sector,28188.0,175300.0,15.69,84,3451.0,9,140857.0,2024-09-10,0.1224,850,1,24.4,0,0,0.0,Current,0,0,,0.0,0,0,0,0,0,0,0.0,0.12242798353909465,6.218958422023556,4,2,3,0.08068622529611698,Low Risk
TCU-02661,Gaborone Main,LO018,Personal Loan,32,Self-Employed,34804.0,322700.0,8.69,48,7983.0,14,211118.0,2024-04-16,0.2294,850,0,10.2,0,1,537992.0,Current,0,0,,0.0,0,0,0,0,1,0,1.6671583514099784,0.22937018733478912,9.271922767497989,1,4,4,0.06321302991003247,Low Risk
TCU-02662,Gaborone Main,LO018,Home Loan,58,Private Sector,8810.0,172300.0,10.67,84,2920.0,4,162037.0,2025-03-02,0.3314,741,4,1.1,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,1,0.0,0.3314415437003405,19.557321225879683,1,3,3,0.14311126166014898,Low Risk
TCU-02663,Selebi-Phikwe,LO004,Home Loan,29,Government Employee,24871.0,121200.0,13.08,60,2763.0,1,105738.0,2025-05-15,0.1111,850,1,20.1,0,1,162087.0,Current,0,0,,0.0,0,0,0,0,0,0,1.3373514851485149,0.11109324112420088,4.873145430420972,4,3,1,0.09872364651029863,Low Risk
TCU-02664,Francistown,LO005,Education Loan,35,Self-Employed,37525.0,272800.0,18.74,72,6337.0,1,231662.0,2025-05-17,0.1689,850,0,28.2,0,1,599759.0,Current,0,0,,0.0,0,0,0,0,1,0,2.1985300586510266,0.1688740839440373,7.269820119920054,0,2,4,0.05591142443950831,Low Risk
TCU-02665,Lobatse,LO011,Vehicle Loan,65,Pensioner,4490.0,67800.0,21.98,48,2135.0,16,38721.0,2024-02-22,0.4755,811,0,19.5,1,1,96483.0,Current,0,0,,0.0,0,0,1,1,0,0,1.4230530973451327,0.4755011135857461,15.10022271714922,2,5,2,0.24224740156469443,Medium Risk
TCU-02666,Gaborone Main,LO016,Business Loan,61,Private Sector,10848.0,48800.0,18.29,36,1771.0,7,36558.0,2024-11-24,0.1633,778,2,16.5,3,1,106904.0,Defaulted,229,6,SMS Sent,23539.0,1,1,0,0,0,0,2.190655737704918,0.16325589970501475,4.498525073746313,1,1,3,0.5985222065884259,High Risk
TCU-02667,Gaborone Main,LO011,Home Loan,46,Government Employee,10478.0,58400.0,21.58,72,1453.0,1,54312.0,2025-05-27,0.1387,728,2,3.9,0,0,0.0,Current,0,0,,0.0,0,2,0,0,0,0,0.0,0.1386715021950754,5.5735827447986255,1,3,1,0.2366699750748653,Medium Risk
TCU-02668,Selebi-Phikwe,LO013,Vehicle Loan,35,Private Sector,13331.0,52400.0,11.88,48,1377.0,9,36337.0,2024-09-27,0.1033,798,2,0.5,0,1,121253.0,Late (30–89 days),56,1,Called,8678.0,1,1,0,0,0,1,2.313988549618321,0.10329307628835047,3.930687870377316,4,5,3,0.5011059188491733,High Risk
TCU-02669,Francistown,LO006,Vehicle Loan,39,Self-Employed,16504.0,327600.0,21.26,36,12386.0,15,181527.0,2024-03-23,0.7505,730,0,17.6,0,0,0.0,Late (30–89 days),58,1,Called,33871.0,1,2,1,0,1,0,0.0,0.7504847309743092,19.84973339796413,0,5,4,0.5757252305058741,High Risk
TCU-02670,Lobatse,LO002,Agriculture Loan,47,Pensioner,9389.0,124800.0,12.48,60,2806.0,11,87070.0,2024-07-28,0.2989,688,4,18.7,0,1,286209.0,Late (30–89 days),67,2,Legal Notice,17430.0,1,2,0,0,0,0,2.2933413461538463,0.2988603685163489,13.292150388752797,2,0,2,0.1747209139444153,Low Risk
TCU-02671,Lobatse,LO007,Business Loan,27,Pensioner,9607.0,91400.0,14.66,60,2158.0,12,66422.0,2024-06-21,0.2246,697,3,21.1,1,1,73573.0,Early (1–29 days),14,1,,0.0,0,2,0,0,0,0,0.8049562363238512,0.22462787550744248,9.513896117414385,2,1,2,0.2487476426679468,Medium Risk
TCU-02672,Lobatse,LO004,Personal Loan,39,Government Employee,14384.0,134300.0,15.34,48,3761.0,5,104032.0,2025-01-13,0.2615,785,2,29.8,0,0,0.0,Current,0,0,,0.0,0,1,0,0,0,0,0.0,0.26147107897664074,9.336763070077865,2,4,1,0.08042390829796844,Low Risk
TCU-02673,Lobatse,LO009,Home Loan,53,Self-Employed,28861.0,101900.0,11.42,60,2237.0,5,91555.0,2025-01-08,0.0775,850,2,8.1,0,1,240660.0,Current,0,0,,0.0,0,0,0,0,0,0,2.3617271835132483,0.07750944180728318,3.5307161914001592,2,3,4,0.11260303423546182,Low Risk
TCU-02674,Lobatse,LO017,Agriculture Loan,48,Pensioner,4745.0,126800.0,18.27,60,3239.0,5,116116.0,2025-01-19,0.6826,640,2,20.3,0,1,201536.0,Current,0,0,,0.0,0,3,1,1,0,0,1.5894006309148265,0.682613277133825,26.72286617492097,2,0,2,0.20597001618925825,Medium Risk
TCU-02675,Selebi-Phikwe,LO014,Business Loan,55,Government Employee,12243.0,155000.0,22.73,60,4346.0,14,102521.0,2024-04-26,0.355,781,1,5.4,0,1,356590.0,Current,0,0,,0.0,0,1,0,0,0,0,2.3005806451612902,0.354978354978355,12.660295679163603,4,1,1,0.11280771144712935,Low Risk
TCU-02676,Maun,LO005,Home Loan,54,Self-Employed,18005.0,349900.0,23.55,12,33010.0,9,85767.0,2024-09-17,1.8334,730,3,24.2,0,1,524570.0,Late (30–89 days),46,2,Legal Notice,27328.0,1,2,1,0,1,0,1.4991997713632466,1.8333796167731187,19.433490697028603,3,3,4,0.9519039618138848,Critical
TCU-02677,Lobatse,LO012,Personal Loan,41,Farmer,10141.0,85300.0,22.48,12,8003.0,12,0.0,2024-03-09,0.7892,714,1,17.8,0,1,161753.0,Current,0,0,,0.0,0,2,1,0,0,0,1.8962837045720984,0.7891726654176117,8.411399270288927,2,4,0,0.2077083441272398,Medium Risk
TCU-02678,Gaborone Main,LO014,Home Loan,45,Private Sector,11908.0,309400.0,21.16,84,7088.0,10,264151.0,2024-08-10,0.5952,725,4,23.9,0,1,459858.0,Current,0,0,,0.0,0,2,1,0,1,0,1.486289592760181,0.5952300974135035,25.982532751091703,1,3,3,0.10128205710761427,Low Risk
TCU-02679,Maun,LO006,Personal Loan,38,Student,4886.0,85400.0,20.38,48,2616.0,1,71191.0,2025-05-20,0.5354,729,1,3.5,0,1,76797.0,Current,0,0,,0.0,0,2,1,1,0,0,0.8992622950819672,0.5354072861236185,17.478510028653297,3,4,5,0.2112202158390181,Medium Risk
TCU-02680,Lobatse,LO014,Agriculture Loan,42,Government Employee,16697.0,286600.0,23.87,48,9323.0,14,195822.0,2024-05-02,0.5584,780,1,5.6,1,0,0.0,Late (30–89 days),56,1,,23737.0,1,1,1,0,1,0,0.0,0.558363777924178,17.164760136551475,2,0,1,0.7220116702789967,Critical
TCU-02681,Selebi-Phikwe,LO011,Home Loan,50,Private Sector,18118.0,106000.0,20.79,48,3270.0,14,65960.0,2024-04-10,0.1805,811,0,13.8,1,1,205807.0,Current,0,0,,0.0,0,0,0,0,0,0,1.9415754716981133,0.18048349707473232,5.850535379180925,4,3,3,0.14675449107790783,Low Risk
